Model,Resampling,Oversampling Quantity,SNS,SNS STD,PRE,PRE STD,F1,F1 STD,SPC,SPC STD,GMN,GMN STD
KNN,SMOTE,0%,0.900612759,0.006809865,0.900471939,0.01082742,0.897018619,0.009166808,0.9940333,0.00053138,0.946164902,0.003830094
KNN,SMOTE,10%,0.885845171,0.005965292,0.901335831,0.011372704,0.889407108,0.006785688,0.994587288,0.000598897,0.93863841,0.003443037
KNN,SMOTE,20%,0.883515696,0.002816815,0.905546007,0.009875257,0.888342331,0.00305616,0.99498654,0.000634139,0.93759522,0.001793399
KNN,SMOTE,30%,0.887065148,0.000458739,0.907518448,0.008529444,0.891459324,0.000422,0.995129458,0.000477773,0.939544805,1.73962E-05
KNN,SMOTE,40%,0.885293338,0.002956456,0.904456919,0.00789836,0.889939326,0.003043416,0.994975349,0.00042939,0.938532464,0.001769644
KNN,SMOTE,50%,0.8869282,0.000595688,0.904797838,0.007980157,0.890844801,0.000183788,0.994996475,0.000482669,0.939409462,8.7616E-05
KNN,SMOTE,60%,0.888846828,0.002141942,0.908596579,0.007927039,0.89370197,0.002409012,0.995285676,0.000417902,0.940561344,0.001330745
KNN,SMOTE,70%,0.889390586,0.000228697,0.906530129,0.005617911,0.893284653,0.00048322,0.99503245,0.000316793,0.940729766,0.000270701
KNN,SMOTE,80%,0.889252291,0.000728599,0.908261675,0.007690475,0.893189717,0.00022643,0.995105518,0.000532657,0.940690946,0.000133607
KNN,SMOTE,90%,0.890624022,0.002008133,0.907695601,0.007691697,0.894497239,0.002834,0.9951279,0.000551518,0.941426669,0.001322219
KNN,SMOTE,100%,0.891311458,0.004333571,0.908692164,0.00862335,0.895545092,0.004620421,0.995168033,0.000468874,0.941806984,0.002511419
KNN,BorderlineSMOTE-2,0%,0.900612759,0.006809865,0.900471939,0.01082742,0.897018619,0.009166808,0.9940333,0.00053138,0.946164902,0.003830094
KNN,BorderlineSMOTE-2,10%,0.875457253,0.007862385,0.890319276,0.010476628,0.878930269,0.007826778,0.994067828,0.000516197,0.932871005,0.004431295
KNN,BorderlineSMOTE-2,20%,0.86738221,0.002790345,0.886082202,0.00638785,0.871443703,0.002342307,0.993693681,0.000359899,0.928391332,0.001661432
KNN,BorderlineSMOTE-2,30%,0.859579719,0.002828144,0.881540626,0.000136629,0.863632802,0.004009945,0.993411153,8.90964E-05,0.924074614,0.001561614
KNN,BorderlineSMOTE-2,40%,0.858213371,0.002283489,0.880304788,0.000938106,0.862145224,0.003002933,0.993262554,2.41696E-05,0.923271208,0.001239531
KNN,BorderlineSMOTE-2,50%,0.848226878,0.005717976,0.87337693,0.003074736,0.85273002,0.006924529,0.992785878,0.000442848,0.917659699,0.003297716
KNN,BorderlineSMOTE-2,60%,0.848380875,0.004810032,0.872613243,0.005369886,0.852955572,0.003984694,0.992890983,0.000216033,0.917792711,0.002701653
KNN,BorderlineSMOTE-2,70%,0.848365621,0.004487232,0.874506269,0.002043926,0.852759789,0.005776112,0.992940864,0.000297135,0.917808068,0.002564608
KNN,BorderlineSMOTE-2,80%,0.847961504,0.000796344,0.872778374,0.000657141,0.85234565,0.001974515,0.992852583,0.000206172,0.917551447,0.000526117
KNN,BorderlineSMOTE-2,90%,0.84563831,0.000116535,0.871124859,0.001228137,0.850414592,0.000624233,0.992683537,0.00013798,0.916215711,0.000126807
KNN,BorderlineSMOTE-2,100%,0.844544963,0.000155119,0.87118405,0.00022836,0.849585605,0.001241815,0.992657717,0.000156804,0.915611299,1.17693E-05
KNN,SVMSMOTE,0%,0.900612759,0.006809865,0.900471939,0.01082742,0.897018619,0.009166808,0.9940333,0.00053138,0.946164902,0.003830094
KNN,SVMSMOTE,10%,0.883931926,0.006509049,0.895815464,0.007489966,0.886872598,0.006148652,0.994238781,0.000389541,0.93745865,0.003635295
KNN,SVMSMOTE,20%,0.875447831,0.002119958,0.892228702,0.008991192,0.87899232,0.002823113,0.993991845,0.000459615,0.932838234,0.001345137
KNN,SVMSMOTE,30%,0.873682751,0.009636887,0.890692481,0.011373166,0.8780923,0.009511451,0.994074169,0.000659281,0.93192388,0.005448827
KNN,SVMSMOTE,40%,0.868608468,0.0001946,0.887962867,0.006293778,0.871717185,2.01862E-05,0.993868405,0.000178567,0.929129976,0.000187547
KNN,SVMSMOTE,50%,0.864903673,0.0078782,0.885128463,0.001866369,0.868871403,0.008269126,0.993735763,0.000224955,0.927075379,0.004327271
KNN,SVMSMOTE,60%,0.858635434,0.00496358,0.881038439,0.00897199,0.863554758,0.004417166,0.993402261,0.000470086,0.923560704,0.002887988
KNN,SVMSMOTE,70%,0.863277784,0.001142922,0.882863684,0.003912414,0.867280111,0.000614131,0.993389402,0.000172483,0.926051142,0.000693411
KNN,SVMSMOTE,80%,0.863274195,0.001044669,0.883888616,0.001924921,0.867752261,0.001603693,0.993623899,5.57975E-05,0.926158479,0.000534379
KNN,SVMSMOTE,90%,0.860538809,0.001596053,0.883559069,0.002492506,0.865030704,0.00222923,0.993551055,3.86198E-05,0.924655902,0.000875458
KNN,SVMSMOTE,100%,0.859174705,0.000315846,0.881735982,0.004679285,0.863645591,1.35152E-06,0.993482119,0.000148815,0.923891063,0.000239014
KNN,RandomOversampler,0%,0.900612759,0.006809865,0.900471939,0.01082742,0.897018619,0.009166808,0.9940333,0.00053138,0.946164902,0.003830094
KNN,RandomOversampler,10%,0.889942419,0.003237532,0.899804492,0.007992099,0.891456394,0.004358362,0.994334634,0.000525251,0.9406904,0.001959536
KNN,RandomOversampler,20%,0.885292441,0.002409558,0.897455621,0.006366668,0.888104117,0.003342568,0.99428725,0.000361032,0.93820774,0.001447127
KNN,RandomOversampler,30%,0.887479135,0.00186625,0.90127639,0.005762971,0.890738447,0.002347601,0.994664555,0.000223948,0.939544177,0.001093637
KNN,RandomOversampler,40%,0.884199991,0.00322811,0.899267501,0.007135702,0.887795722,0.003526185,0.994592953,0.00039271,0.937772227,0.001896991
KNN,RandomOversampler,50%,0.887066046,8.81587E-05,0.899366503,0.008083163,0.889628332,0.00189879,0.994573526,0.000381979,0.939282911,0.000227046
KNN,RandomOversampler,60%,0.888290958,0.003327934,0.901544053,0.002992362,0.891040761,0.002321446,0.994719025,0.000154431,0.939998166,0.001687864
KNN,RandomOversampler,70%,0.884596481,0.005111409,0.896767883,0.000308115,0.887006931,0.004445838,0.994348265,8.11665E-05,0.937864511,0.002747902
KNN,RandomOversampler,80%,0.88788056,0.003465331,0.899626047,0.004439229,0.890100628,0.002025239,0.994584361,0.000242546,0.939717151,0.001719248
KNN,RandomOversampler,90%,0.891570999,0.004142897,0.901104949,0.001677299,0.893223629,0.00300628,0.994689249,4.51433E-05,0.941717158,0.002166599
KNN,RandomOversampler,100%,0.887202546,4.83415E-05,0.896491783,0.004753024,0.888679621,0.001048654,0.994389593,0.000366776,0.9392683,0.000147633
KNN,SMOTETomek,0%,0.900612759,0.006809865,0.900471939,0.01082742,0.897018619,0.009166808,0.9940333,0.00053138,0.946164902,0.003830094
KNN,SMOTETomek,10%,0.89213001,0.003241121,0.905843192,0.010410763,0.894914833,0.004371422,0.994685338,0.000597964,0.942011997,0.001994326
KNN,SMOTETomek,20%,0.884067978,0.0060991,0.903716104,0.012804791,0.889167221,0.006901659,0.994834231,0.000714065,0.937812714,0.003571542
KNN,SMOTETomek,30%,0.88680157,0.005556688,0.906617423,0.009680371,0.891515186,0.005255107,0.994983673,0.000593575,0.939332738,0.003223138
KNN,SMOTETomek,40%,0.887751238,0.001046351,0.907925382,0.007636204,0.892087603,0.001411286,0.995097948,0.000467533,0.939893252,0.000774702
KNN,SMOTETomek,50%,0.884190121,0.002787766,0.904656109,0.005877687,0.888575191,0.002215518,0.995020858,0.000352616,0.9379685,0.001312467
KNN,SMOTETomek,60%,0.887885046,0.000730842,0.904526356,0.005376407,0.891768797,3.07336E-06,0.994989866,0.000290354,0.939912947,0.000249693
KNN,SMOTETomek,70%,0.889529778,0.00173289,0.90864513,0.008112214,0.894042704,0.002325192,0.995304784,0.000506502,0.940931871,0.00115593
KNN,SMOTETomek,80%,0.8932256,0.004336711,0.91019861,0.011660676,0.896808542,0.005135029,0.995339109,0.000739551,0.942899048,0.002639245
KNN,SMOTETomek,90%,0.889665829,0.001322941,0.907421581,0.008237251,0.893593178,0.001798177,0.995138747,0.0004282,0.940925444,0.000902019
KNN,SMOTETomek,100%,0.890214073,0.002144185,0.905925718,0.008862893,0.893907544,0.00301894,0.995116203,0.000592167,0.941204399,0.001413545
KNN,SMOTEENN,0%,0.900612759,0.006809865,0.900471939,0.01082742,0.897018619,0.009166808,0.9940333,0.00053138,0.946164902,0.003830094
KNN,SMOTEENN,10%,0.869017968,0.000214901,0.896324751,0.008655181,0.874071462,0.000730776,0.9943749,0.000667581,0.929585646,0.000197103
KNN,SMOTEENN,20%,0.874763536,0.001708663,0.899965153,0.008530809,0.880472454,0.001804778,0.994618601,0.000583889,0.932767752,0.001184771
KNN,SMOTEENN,30%,0.876406473,0.0030786,0.899302806,0.010437585,0.881497191,0.003487451,0.994567662,0.000533465,0.933618555,0.001890177
KNN,SMOTEENN,40%,0.877495782,0.000345905,0.903132616,0.008766309,0.883367567,0.000883937,0.994963261,0.000502221,0.934385393,0.000419987
KNN,SMOTEENN,50%,0.878863475,0.000621597,0.90117327,0.00900442,0.883611576,0.000926515,0.994822779,0.000580872,0.935047272,0.000603652
KNN,SMOTEENN,60%,0.88625198,0.003915098,0.905425303,0.010118325,0.890887498,0.004486274,0.99508706,0.000581691,0.939092454,0.002348751
KNN,SMOTEENN,70%,0.884061248,0.001997366,0.902598009,0.00721108,0.888585994,0.002382409,0.994881501,0.000616273,0.937835588,0.001349898
KNN,SMOTEENN,80%,0.88993883,0.001049941,0.905994585,0.006519944,0.89373038,0.001599677,0.995142388,0.000564204,0.941071606,0.000821907
KNN,SMOTEENN,90%,0.885701493,0.001726609,0.905045666,0.008840852,0.890204916,0.002370676,0.995020123,0.000514342,0.938770662,0.001157665
KNN,SMOTEENN,100%,0.889675699,0.007338817,0.908069301,0.01193959,0.894008407,0.007546092,0.995162733,0.000688138,0.940935417,0.004206206
KNN,SWIM-Maha,0%,0.900612759,0.006809865,0.900471939,0.01082742,0.897018619,0.009166808,0.9940333,0.00053138,0.946164902,0.003830094
KNN,SWIM-Maha,10%,0.894730691,0.005022801,0.900174754,0.008544284,0.894441959,0.006976978,0.994130984,0.000495754,0.943119125,0.002882398
KNN,SWIM-Maha,20%,0.892542202,0.004472314,0.902092812,0.009739295,0.894350081,0.005883457,0.994376582,0.000535845,0.94208207,0.002614119
KNN,SWIM-Maha,30%,0.891311458,0.004333571,0.90074229,0.010785188,0.892631177,0.005984775,0.994387707,0.000592571,0.941437796,0.002569163
KNN,SWIM-Maha,40%,0.893499946,0.004884058,0.9027352,0.009532486,0.895365939,0.006002769,0.994531917,0.000534914,0.9426605,0.002829914
KNN,SWIM-Maha,50%,0.893499049,0.00433716,0.902398308,0.009066793,0.895550161,0.005576007,0.994541126,0.000553929,0.942665077,0.002550439
KNN,SWIM-Maha,60%,0.89322246,0.002422569,0.900840157,0.006798843,0.894534029,0.003825941,0.994456099,0.000369868,0.942480401,0.001453353
KNN,SWIM-Maha,70%,0.89308596,0.002559069,0.900920815,0.008730462,0.894397657,0.004615416,0.994479645,0.00057416,0.94241957,0.001622269
KNN,SWIM-Maha,80%,0.89364183,0.008028945,0.901480665,0.011332874,0.895424873,0.008923359,0.994546425,0.000688898,0.942736979,0.004561604
KNN,SWIM-Maha,90%,0.896505641,0.003521748,0.90391217,0.007825367,0.897844844,0.005037319,0.994617329,0.000549766,0.944286771,0.002115703
KNN,SWIM-Maha,100%,0.89500414,0.00502325,0.902413334,0.009099244,0.89651661,0.006294021,0.994518526,0.000466749,0.943447037,0.002868978
BNB,BorderlineSMOTE-1,0%,0.837032072,0.004381239,0.844119148,0.006352231,0.832817238,0.005945632,0.984764475,0.000843421,0.907896195,0.002764886
BNB,BorderlineSMOTE-1,10%,0.786032279,0.003340496,0.796132431,0.004033129,0.768087828,0.004065446,0.978324658,0.001360019,0.876922567,0.002472914
BNB,BorderlineSMOTE-1,20%,0.737376766,0.014472043,0.761909843,0.001558688,0.715288222,0.018467242,0.971618824,0.002289976,0.846401631,0.009304025
BNB,BorderlineSMOTE-1,30%,0.690613412,0.012207733,0.717975047,0.010919736,0.665613876,0.016130598,0.964476285,0.002456319,0.816114045,0.00825279
BNB,BorderlineSMOTE-1,40%,0.64645343,0.013365797,0.694053918,0.011723628,0.617054179,0.017057776,0.95782992,0.002408472,0.786855371,0.009124374
BNB,BorderlineSMOTE-1,50%,0.610090108,0.016587515,0.672220832,0.007857296,0.576895275,0.019092204,0.950756623,0.002974954,0.761553182,0.01154593
BNB,BorderlineSMOTE-1,60%,0.581924421,0.016267855,0.663230779,0.008249786,0.546339876,0.018366592,0.945642243,0.002855523,0.741759229,0.011489759
BNB,BorderlineSMOTE-1,70%,0.560319713,0.014865168,0.650495367,0.006707011,0.52297034,0.01459714,0.941482379,0.002147815,0.726259991,0.010463716
BNB,BorderlineSMOTE-1,80%,0.5444682,0.020034676,0.641049754,0.00894468,0.50440021,0.01938421,0.938282748,0.002380092,0.714643375,0.014058813
BNB,BorderlineSMOTE-1,90%,0.533263524,0.024118015,0.639232218,0.001590197,0.489975424,0.026522,0.9352069,0.003978987,0.70604695,0.017475596
BNB,BorderlineSMOTE-1,100%,0.518085988,0.023409493,0.626639856,0.003929423,0.473120597,0.026499609,0.932380748,0.003013354,0.694867418,0.01682892
BNB,SMOTE,0%,0.837032072,0.004381239,0.844119148,0.006352231,0.832817238,0.005945632,0.984764475,0.000843421,0.907896195,0.002764886
BNB,SMOTE,10%,0.821854535,0.003672717,0.832582057,0.004389903,0.814660319,0.005225879,0.982103823,0.000796444,0.89841181,0.002371714
BNB,SMOTE,20%,0.815160645,0.007079837,0.826342387,0.009082142,0.808463974,0.008671349,0.981034948,0.001080507,0.894253645,0.004375914
BNB,SMOTE,30%,0.801067931,0.000904131,0.81734652,0.006170614,0.794115924,0.004156967,0.978901138,0.000392099,0.885531595,0.000677081
BNB,SMOTE,40%,0.80339292,0.001318118,0.818448113,0.004764276,0.797542722,0.003100734,0.97908708,0.000897087,0.886899952,0.001133874
BNB,SMOTE,50%,0.802304957,0.004871159,0.817466591,0.007215196,0.795005764,0.006658983,0.979461725,0.000751985,0.886465719,0.003031384
BNB,SMOTE,60%,0.805579165,0.00050136,0.819590366,0.003270122,0.798753254,0.002108574,0.979288744,0.000405505,0.888197389,0.000460282
BNB,SMOTE,70%,0.809819643,0.001738835,0.823875327,0.003006553,0.803423454,0.00377744,0.979722759,0.000847699,0.890729144,0.001341631
BNB,SMOTE,80%,0.803805112,0.002549311,0.819037893,0.004804292,0.797760414,0.004480582,0.979099496,0.000801398,0.88713251,0.001769858
BNB,SMOTE,90%,0.806671615,0.000317192,0.822184913,0.003125557,0.800785921,0.001500673,0.979388486,0.000637226,0.888844574,0.000114406
BNB,SMOTE,100%,0.804900254,0.003371452,0.8203908,0.005687283,0.798821794,0.004952318,0.979219145,0.000981861,0.887790369,0.002304424
BNB,BorderlineSMOTE-2,0%,0.837032072,0.004381239,0.844119148,0.006352231,0.832817238,0.005945632,0.984764475,0.000843421,0.907896195,0.002764886
BNB,BorderlineSMOTE-2,10%,0.78659443,0.012638656,0.795655277,0.005685893,0.768033663,0.01392991,0.978605281,0.001907444,0.877340927,0.007903792
BNB,BorderlineSMOTE-2,20%,0.74093205,0.014751324,0.763275811,0.00351594,0.719951659,0.018393267,0.972311863,0.002877986,0.848743351,0.00970569
BNB,BorderlineSMOTE-2,30%,0.688020806,0.015348134,0.716012196,0.013005333,0.662799481,0.018971914,0.963555221,0.002574461,0.814175735,0.01016983
BNB,BorderlineSMOTE-2,40%,0.645493443,0.011586809,0.693895987,0.009326268,0.615430779,0.014735265,0.957806438,0.002568015,0.786270777,0.008111428
BNB,BorderlineSMOTE-2,50%,0.615970381,0.017280783,0.681543924,0.007179793,0.583553453,0.020229324,0.95215999,0.003461282,0.765777315,0.012135458
BNB,BorderlineSMOTE-2,60%,0.585892346,0.018051779,0.660131156,0.01167376,0.549579441,0.021269411,0.946530679,0.003441705,0.744622501,0.012827326
BNB,BorderlineSMOTE-2,70%,0.558271314,0.016365772,0.64475097,0.006315757,0.518703752,0.017469461,0.940309644,0.002932893,0.724470715,0.011750815
BNB,BorderlineSMOTE-2,80%,0.54282975,0.021399228,0.640307259,0.00496547,0.501168562,0.023434803,0.93813218,0.00284955,0.713496633,0.015152227
BNB,BorderlineSMOTE-2,90%,0.530928665,0.017688152,0.630934522,0.005138307,0.486156425,0.019541949,0.935326649,0.003095797,0.70461331,0.012906261
BNB,BorderlineSMOTE-2,100%,0.514941998,0.023814507,0.626224282,0.006266437,0.468644025,0.027265806,0.932475272,0.002499835,0.69277897,0.016956136
BNB,SVMSMOTE,0%,0.837032072,0.004381239,0.844119148,0.006352231,0.832817238,0.005945632,0.984764475,0.000843421,0.907896195,0.002764886
BNB,SVMSMOTE,10%,0.822267176,0.005177359,0.832044661,0.004613717,0.812233875,0.007199198,0.98306393,0.00083997,0.899074645,0.003214613
BNB,SVMSMOTE,20%,0.80204721,0.014441423,0.816958461,0.011514881,0.785904468,0.017599479,0.981196845,0.002008833,0.887082907,0.008894917
BNB,SVMSMOTE,30%,0.804909227,0.008840431,0.816603771,0.006924962,0.793597058,0.011780791,0.981562099,0.001340419,0.888847636,0.0054882
BNB,SVMSMOTE,40%,0.770720037,0.00386227,0.792477903,0.000250594,0.753426474,0.006448676,0.977208395,0.000791573,0.867842593,0.00252599
BNB,SVMSMOTE,50%,0.758031805,0.020385067,0.77700365,0.008485169,0.74360539,0.022438184,0.976095439,0.003155937,0.860120819,0.012957524
BNB,SVMSMOTE,60%,0.740139071,0.031430362,0.770556844,0.018587043,0.722890972,0.033633425,0.973750861,0.004258569,0.848792952,0.01988546
BNB,SVMSMOTE,70%,0.746951964,0.017222235,0.767322366,0.002587728,0.730031812,0.017806936,0.97485607,0.002204379,0.853283024,0.010802843
BNB,SVMSMOTE,80%,0.723035727,0.023609028,0.764928058,0.007539292,0.703984376,0.023012797,0.973053119,0.002300918,0.838683949,0.014687585
BNB,SVMSMOTE,90%,0.714257097,0.006367389,0.748130576,0.001668522,0.698149915,0.007242692,0.971739788,0.000468523,0.833102455,0.003914339
BNB,SVMSMOTE,100%,0.72085352,0.026886826,0.744138705,0.023790198,0.704143546,0.030605088,0.970959851,0.004079069,0.836497497,0.017361941
BNB,RandomOversampler,0%,0.837032072,0.004381239,0.844119148,0.006352231,0.832817238,0.005945632,0.984764475,0.000843421,0.907896195,0.002764886
BNB,RandomOversampler,10%,0.824858436,0.001216612,0.833087018,0.00121219,0.818608825,0.002329711,0.983002754,0.000911914,0.900465465,0.001081737
BNB,RandomOversampler,20%,0.823498818,0.005863001,0.832933699,0.005728054,0.817739795,0.007492979,0.982835513,0.001317404,0.899642777,0.003805536
BNB,RandomOversampler,30%,0.828686272,0.000949444,0.837804215,0.003151862,0.823998462,0.002937453,0.983569081,0.000534841,0.90281234,0.00076265
BNB,RandomOversampler,40%,0.826364872,0.002723049,0.835992923,0.003601858,0.822286537,0.00429588,0.983852211,0.001038721,0.901676154,0.001961591
BNB,RandomOversampler,50%,0.826777513,0.004227691,0.83372909,0.006853711,0.822266903,0.006108126,0.984118766,0.000939205,0.902022033,0.002736665
BNB,RandomOversampler,60%,0.826906835,0.000283992,0.835821694,0.002017775,0.823016517,0.001425461,0.984016791,0.000604892,0.902047684,0.000122353
BNB,RandomOversampler,70%,0.828271836,0.001648993,0.837162461,0.002863099,0.82497817,0.000247825,0.984407715,0.00072216,0.902970472,0.000567647
BNB,RandomOversampler,80%,0.834426007,0.000681828,0.843024408,0.002172117,0.831257421,0.000761252,0.985068073,0.000161992,0.906623528,0.000295865
BNB,RandomOversampler,90%,0.832235724,0.00232611,0.840423458,0.000576054,0.82871795,0.001084477,0.984908795,8.58901E-06,0.905358864,0.0012613
BNB,RandomOversampler,100%,0.838940382,0.000829544,0.847032839,0.002713512,0.835407086,0.002492987,0.985885176,0.000525514,0.909449748,0.000692017
BNB,SMOTETomek,0%,0.837032072,0.004381239,0.844119148,0.006352231,0.832817238,0.005945632,0.984764475,0.000843421,0.907896195,0.002764886
BNB,SMOTETomek,10%,0.8185727,0.003393885,0.83009984,0.003857105,0.81127743,0.004583393,0.981429537,0.001001038,0.896308799,0.002315207
BNB,SMOTETomek,20%,0.818990276,0.007906465,0.829629455,0.009378555,0.811586361,0.009660287,0.981466548,0.001423914,0.896547844,0.00497804
BNB,SMOTETomek,30%,0.810499003,0.000857809,0.823465127,0.000674912,0.803828906,0.00144245,0.980157311,0.000440331,0.891300214,0.000271457
BNB,SMOTETomek,40%,0.808858758,0.000587052,0.820767804,0.001423307,0.802585825,0.00121211,0.980190116,0.000129737,0.890412946,0.000264194
BNB,SMOTETomek,50%,0.805027781,0.002234026,0.8197868,0.001708241,0.798718386,0.000561052,0.979297867,0.000233923,0.887896502,0.001125955
BNB,SMOTETomek,60%,0.80667341,0.000776604,0.822023535,0.002516653,0.800350105,0.002441811,0.979508139,0.000820774,0.888899976,0.000800307
BNB,SMOTETomek,70%,0.806535115,0.000180692,0.821537701,0.001404396,0.800108413,0.001261422,0.979235854,0.000581787,0.888700157,0.000164449
BNB,SMOTETomek,80%,0.805855306,0.002142503,0.820542964,0.005405845,0.799245516,0.004180424,0.979105214,0.000392066,0.888265797,0.001358649
BNB,SMOTETomek,90%,0.806397718,0.000591089,0.822015402,0.003517312,0.800428722,0.00119261,0.979956245,0.000142428,0.888951251,0.0002612
BNB,SMOTETomek,100%,0.806543639,0.005014838,0.822404542,0.007684732,0.800271549,0.007159271,0.979380981,0.001291446,0.888768114,0.003349043
BNB,SMOTEENN,0%,0.837032072,0.004381239,0.844119148,0.006352231,0.832817238,0.005945632,0.984764475,0.000843421,0.907896195,0.002764886
BNB,SMOTEENN,10%,0.787400421,0.003889637,0.808639751,0.00549098,0.77947707,0.006285104,0.974311739,0.000441366,0.875882191,0.002361762
BNB,SMOTEENN,20%,0.798886621,0.004728827,0.816846264,0.004507252,0.79202393,0.00663288,0.976013856,0.000525407,0.883016856,0.002851101
BNB,SMOTEENN,30%,0.796416159,0.001017638,0.815309963,0.002472137,0.79097216,0.001241614,0.976512423,0.000354391,0.881878739,0.000723444
BNB,SMOTEENN,40%,0.802853649,0.005965852,0.818555424,0.005805294,0.797968649,0.007547084,0.977530384,0.001823055,0.885893762,0.004117564
BNB,SMOTEENN,50%,0.804494791,0.006241993,0.820546088,0.006149422,0.798960332,0.007861767,0.978138598,0.000707713,0.887072528,0.003762311
BNB,SMOTEENN,60%,0.801619764,0.003912967,0.81981524,0.005185102,0.796107029,0.005510704,0.977885847,0.001121498,0.885375564,0.002668613
BNB,SMOTEENN,70%,0.805585447,0.004329645,0.821447392,0.006235703,0.79970297,0.005422358,0.978477863,0.000926618,0.887830875,0.002806239
BNB,SMOTEENN,80%,0.809135347,0.00132754,0.824728258,0.002869477,0.802906982,0.003341528,0.979180438,0.000939784,0.890106405,0.001157341
BNB,SMOTEENN,90%,0.799010559,0.003064243,0.816396735,0.001038233,0.793818845,0.0007201,0.97798053,0.000201828,0.883976006,0.001603837
BNB,SMOTEENN,100%,0.805170114,0.00118431,0.82168975,0.006398771,0.799283699,0.004316851,0.979343963,7.26949E-05,0.887996681,0.000686026
BNB,SWIM-Maha,0%,0.837032072,0.004381239,0.844119148,0.006352231,0.832817238,0.005945632,0.984764475,0.000843421,0.907896195,0.002764886
BNB,SWIM-Maha,10%,0.829776927,0.000962904,0.839136452,0.002439715,0.826268987,0.001132794,0.983543852,0.00021431,0.903394492,0.000425743
BNB,SWIM-Maha,20%,0.833738572,0.003007265,0.841124261,0.000114102,0.830446737,0.001903098,0.984299317,0.000183063,0.905894782,0.00154953
BNB,SWIM-Maha,30%,0.836332972,0.00505387,0.844292084,0.002362429,0.833762452,0.003685347,0.984941444,1.16942E-06,0.907596541,0.00274174
BNB,SWIM-Maha,40%,0.839752205,0.00436464,0.848562608,0.000904253,0.837902546,0.002558569,0.986614388,4.17855E-05,0.910223006,0.002346198
BNB,SWIM-Maha,50%,0.842219975,0.000258868,0.849218651,0.002267849,0.840390092,0.001005795,0.987250006,0.000200128,0.91185614,4.77132E-05
BNB,SWIM-Maha,60%,0.844953566,0.000801279,0.852247665,0.001785702,0.843176274,0.000827401,0.987607578,0.00010559,0.913500081,0.000481975
BNB,SWIM-Maha,70%,0.844409809,0.001111966,0.852666107,0.004339604,0.842938472,0.002544381,0.987792283,0.000176126,0.913291423,0.000682758
BNB,SWIM-Maha,80%,0.847004209,0.000934639,0.854466814,0.00368252,0.845827235,0.000252893,0.988326557,0.000176712,0.914940659,0.000423007
BNB,SWIM-Maha,90%,0.849458071,0.005305784,0.857296894,0.00308064,0.848346393,0.004270057,0.988496409,0.000370808,0.916340012,0.003033663
BNB,SWIM-Maha,100%,0.846734349,0.001252504,0.854708382,0.005427422,0.845593612,0.002554725,0.988604138,0.000146602,0.914923336,0.000744523
LDA,BorderlineSMOTE-1,0%,0.93602731,0.008645383,0.940954542,0.010590059,0.93606866,0.009456644,0.996485975,0.000918299,0.965775318,0.004905155
LDA,BorderlineSMOTE-1,10%,0.935071809,0.009600883,0.942188455,0.007829745,0.936383189,0.009082614,0.996844882,0.000660175,0.965453286,0.005276227
LDA,BorderlineSMOTE-1,20%,0.932884218,0.009597294,0.941822861,0.008337281,0.934699147,0.008906778,0.996927785,0.000654143,0.964363327,0.005277082
LDA,BorderlineSMOTE-1,30%,0.932200371,0.009459448,0.941214853,0.008199337,0.933894647,0.008614547,0.996882401,0.000642769,0.963988156,0.005201904
LDA,BorderlineSMOTE-1,40%,0.932749063,0.010554141,0.941557815,0.008311709,0.934474466,0.009629701,0.99687762,0.000709408,0.964266835,0.005798647
LDA,BorderlineSMOTE-1,50%,0.934116308,0.010556384,0.943419993,0.008609945,0.936145092,0.009747091,0.997015964,0.000689075,0.965040238,0.005786577
LDA,BorderlineSMOTE-1,60%,0.932748615,0.010280692,0.941762428,0.008061495,0.934706436,0.009319595,0.996940313,0.000649483,0.964297513,0.005628471
LDA,BorderlineSMOTE-1,70%,0.932337768,0.009869846,0.941993543,0.008478838,0.934474469,0.009159863,0.996954329,0.000681359,0.964093038,0.005432589
LDA,BorderlineSMOTE-1,80%,0.933021615,0.010007692,0.942370665,0.008326068,0.935103565,0.009167306,0.996962919,0.00065774,0.964450304,0.005490684
LDA,BorderlineSMOTE-1,90%,0.930832229,0.008910307,0.94149371,0.007784804,0.933107993,0.008108227,0.996933485,0.000580427,0.963306321,0.004891105
LDA,BorderlineSMOTE-1,100%,0.931928268,0.010279346,0.941751484,0.008394933,0.934072564,0.009344993,0.996902631,0.000627885,0.963855082,0.00561944
LDA,SMOTE,0%,0.93602731,0.008645383,0.940954542,0.010590059,0.93606866,0.009456644,0.996485975,0.000918299,0.965775318,0.004905155
LDA,SMOTE,10%,0.934930374,0.006729446,0.940571396,0.00800002,0.935692883,0.006818016,0.996610487,0.000648541,0.965272723,0.003788036
LDA,SMOTE,20%,0.936983259,0.00796333,0.942977117,0.009043057,0.937891879,0.008064931,0.996720557,0.000692071,0.966383078,0.004442169
LDA,SMOTE,30%,0.936845413,0.007279484,0.943085499,0.007955527,0.93813862,0.00726482,0.996885622,0.000684829,0.966393299,0.004086531
LDA,SMOTE,40%,0.934936206,0.010284281,0.94233925,0.009141026,0.936313145,0.010077332,0.996806252,0.000757067,0.965363052,0.00567623
LDA,SMOTE,50%,0.933292821,0.008640896,0.941545105,0.007094317,0.935027941,0.008076575,0.996821803,0.000621748,0.964525423,0.004765923
